359	黄	46485	69.0782134562	huang2	(surname)/sulfur/yellow
360	落	46459	69.131461836	la4/luo4	leave behind, alight/to fall/to drop (behind)
361	刚	46449	69.1846987544	gang1	hard/firm/strong/just/barely/exactly
362	百	46294	69.2377580217	bai3	hundred
363	论	46205	69.2907152827	lun2/lun4	the Analects (of Confucius), by the/per/discuss/theory/to talk (about)/to discuss
364	谁	46102	69.3435544916	shei2/shui2	who, who
365	突	45860	69.3961163353	tu1	to dash/to move forward quickly
366	交	45570	69.4483457993	jiao1	to deliver/to turn over/to make friends/to intersect (lines)/to pay (money)
367	团	45540	69.5005408793	tuan2	regiment/round/circular/group/society, dumpling
368	度	45506	69.5526969905	du4	capacity/degree/standard
369	义	45482	69.6048255944	yi4	justice/righteousness/meaning
370	罗	45415	69.6568774072	luo1/luo2	fussy/talkative, subordinate in a gang of bandits, (surname)/gauze/to collect/to gather/to catch/to shift
371	始	45318	69.7088180447	shi3	begin
372	强	45212	69.7606371917	qiang2	strength/force/power/powerful/better
373	紧	45086	69.8123119254	jin3	tight/nervous/strict
374	敌	45031	69.8639236215	di2	enemy/match
375	八	45021	69.9155238563	ba1	eight/8
376	母	44990	69.9670885608	mu3	female/mother
377	钱	44968	70.0186280504	qian2	(surname)/coin/money
378	极	44802	70.0699772812	ji2	extremely/pole (geography, physics)/utmost/top
379	片	44528	70.1210124704	pian1/pian4	disc/sheet, a slice/piece/flake/thin/slice
380	化	44527	70.1720465135	hua4	to make into/to change into/-ization/to ... -ize/to transform
381	流	44517	70.2230690952	liu2	to flow/to spread/to circulate/to move
382	管	44318	70.2738635957	guan3	to take care (of)/to control/to manage/to be in charge of/to look after/to run/tube/pipe
383	惊	44296	70.3246328811	jing1	to start/to be frightened/to be scared/alarm
384	每	44203	70.3752955758	mei3	each/every
385	题	44102	70.4258425107	ti2	topic/subject/to inscribe/to superscribe
386	晚	43898	70.4761556336	wan3	evening/night/late
387	虽	43830	70.5263908192	sui1	although/even though
388	政	43792	70.5765824516	zheng4	political/politics/government
389	兴	43739	70.6267133387	xing1/xing4	flourish/it is the fashion to/to become popular, interest
390	答	43686	70.6767834806	da1/da2	to answer/agree, reply/answer/return/respond/echo
391	司	43597	70.7267516163	si1	company/control
392	妈	43480	70.7765856539	ma1	ma/mamma
393	夜	43473	70.8264116686	ye4	night
394	越	43263	70.8759969945	yue4	to exceed/to climb over/to surpass/the more ... the more
395	啊	43189	70.9254975063	a1/a2/a3/a4/a	(interj.)/ah, an interjection/to express doubt or to question/to show realization/to stress, (interj. for surprise), oh (interjection), (a modal particle showing affirmation, approval, or consent)
396	奇	43156	70.9749601955	ji1/qi2	odd (Num), strange/odd/weird/wonderful
397	达	42992	71.0242349183	da2	attain/pass through/achieve/reach/realize/clear/inform/notify/dignity
398	谈	42982	71.0734981797	tan2	to speak/to talk/to converse/to chat/to discuss/(surname)
399	武	42887	71.1226525581	wu3	martial/military
400	友	42724	71.1716201161	you3	friend
401	数	42481	71.2203091629	shu3/shu4/shuo4	to count, number/figure/to count/to calculate/several, frequently/repeatedly
402	领	42402	71.2689076648	ling3	neck/collar/to lead/to receive
403	朝	42381	71.3174820979	chao2/zhao1	to face/towards/facing/direct/a dynasty/the imperial court/(abbr.) Korea, esp. N. Korea, morning
404	保	42265	71.365923579	bao3	to defend/to protect/to insure or guarantee/to maintain/hold or keep/to guard
405	服	42232	71.4143272377	fu2	clothes/dress/garment/submit/take (medicine)
406	曾	42020	71.4624879153	ceng2/zeng1	(refers to something that happened previously)/already/at some time in the past/before/once, (surname)/great-grand (father)
407	拿	41739	71.5103265284	na2	to hold/to seize/to catch/to apprehend/to take
408	则	41550	71.5579485216	ze2	(expresses contrast with a previous sentence or clause)/standard/norm/rule/to imitate/to follow/then/principle
409	哪	41469	71.6054776776	na3/na/nei3	how/which, (final part. preceded by N), which (followed by M or Num)
410	格	40861	71.6523099824	ge2	frame/rule
411	尽	40643	71.6988924293	jin3/jin4	to the utmost, to use up/to exhaust/to end/to finish/to the utmost/exhausted/finished/to the limit (of sth)
412	根	40544	71.7453614087	gen1	radical (chem.)/root/basis
413	急	40511	71.7917925655	ji2	hurried/worried
414	语	40504	71.8382156994	yu3/yu4	dialect/language/speech, tell to
415	容	40012	71.8840749338	rong2	to hold/to contain/to allow/appearance/look/countenance
416	喜	39970	71.9298860305	xi3	to be fond of/to like/to enjoy/to be happy/to feel pleased/happiness/delight/glad
417	求	39814	71.9755183299	qiu2	to seek/to look for/to request/to demand/to beseech
418	衣	39741	72.0210669612	yi1/yi4	clothes, gown/to dress/to wear
419	留	39713	72.0665835007	liu2	leave (message)/to retain/to stay/to remain/to keep/to preserve
420	双	39707	72.1120931633	shuang1	two/double/pair/both
421	影	39588	72.1574664357	ying3	picture/image/reflection/shadow
422	刻	39489	72.2027262405	ke4	quarter (hour)/(a measure word)/to carve/to engrave/to cut/oppressive
423	制	39358	72.2478359013	zhi4	system/to make/to manufacture/to control/to regulate, manufacture
424	随	39357	72.292944416	sui2	to follow/to comply with/to allow/(surname)
425	冷	39245	72.3379245634	leng3	cold
426	九	39238	72.3828966878	jiu3	nine/9
427	苦	39066	72.4276716766	ku3	bitter/intensely/miserable/painful
428	量	38990	72.472359559	liang2/liang4	to measure, capacity/quantity/amount/to estimate
429	备	38900	72.5169442891	bei4	to prepare/get ready/to provide or equip
430	布	38728	72.5613318837	bu4	diffuse/extend/notify, to declare/to announce/to spread/to make known/spread/(cotton) cloth
431	照	38475	72.6054295055	zhao4	according to/in accordance with/to shine/to illuminate/to reflect/photograph
432	周	38388	72.6494274134	zhou1	(surname)/complete/encircle/circuit/lap/week/cycle/all/every/attentive/thoughtful, bestow alms, cycle/week
433	故	38120	72.6931181567	gu4	happening/instance/reason/cause/deceased/old
434	准	38048	72.736726378	zhun3	to allow/to grant/to permit/accurate/standard, accurate/standard
435	客	37981	72.7802578082	ke4	customer/visitor/guest
436	船	37633	72.8233903826	chuan2	a boat/vessel/ship
437	江	37579	72.8664610657	jiang1	river
438	系	37526	72.9094710036	xi4	be/connection/relation/tie up/bind, be/system/to tie/department/faculty, connect/to tie
439	姐	37462	72.9524075886	jie3	older sister
440	争	37437	72.9953155202	zheng1	struggle/fight
441	功	37233	73.0379896399	gong1	merit/achievement/result/service/accomplishment
442	怪	37165	73.0805858223	guai4	queer/to blame
443	星	36941	73.1229252699	xing1	star/satellite/small amount
444	断	36850	73.1651604191	duan4	absolutely/decidedly (in negative constructions)/break/to judge
445	句	36775	73.207309608	ju4	(a measure word, for sentences or lines of verse)/sentence
446	龙	36765	73.2494473356	long2	dragon/imperial/Long (a surname)
447	竟	36751	73.2915690172	jing4	unexpectedly/actually/to go so far as to/indeed
448	视	36688	73.3336184922	shi4	to look at/to regard/to inspect
449	界	36654	73.3756289986	jie4	boundary/scope/extent/circles/group/kingdom (taxonomy)
450	讲	36599	73.4175764674	jiang3	to talk/speech/to speak/to tell/to explain
451	取	36551	73.4594689216	qu3	to take/to get/to choose/to fetch
452	古	36502	73.5013052151	gu3	ancient/old
453	六	36278	73.5428847739	liu4	six/6
454	静	36067	73.5842224978	jing4	still/calm/quiet/not moving
455	底	35957	73.6254341467	de/di3	(possessive part.)/(subor. part.), background/bottom/base
456	精	35816	73.6664841902	jing1	energy/perfect/excellent/refined/very/proficient
457	七	35499	73.7071709083	qi1	seven/7
458	河	35464	73.7478175116	he2	river
459	久	35463	73.7884629687	jiu3	(long) time/(long) duration of time
460	绝	35438	73.8290797724	jue2	cut short/extinct/to disappear/to vanish/absolutely/by no means
461	阳	35406	73.8696598998	yang2	positive (electric.)/sun
462	识	35342	73.9101666743	shi2/zhi4	to know/knowledge, to record/write a footnote
463	哈	35313	73.9506402109	ha1/ha3	laughter/yawn, a Pekinese/a pug
464	台	35306	73.9911057246	tai2	surname/(classical) you (in letters)/platform/Taiwan (abbr.), desk/platform, (measure word)/platform/stage/terrace/stand/support/desk/station/broadcasting station, typhoon
465	确	35305	74.0315700921	que4	authenticated/solid/firm, authenticated/solid/firm/real/true
466	息	35298	74.0720264366	xi1	news/interest/breath/rest
467	期	35199	74.1123693136	qi1	a period of time/phase/stage/(used for issue of a periodical, courses of study)/time/term/period/to hope
468	整	35169	74.1526778065	zheng3	exactly/in good order/whole/complete/entire/in order/orderly
469	伤	35155	74.1929702534	shang1	injure/injury/wound
470	忙	35139	74.2332443622	mang2	busy
471	娘	35135	74.2735138864	niang2	mother/young lady, mother/troubled
472	终	34913	74.3135289681	zhong1	end/finish
473	剑	34847	74.3534684049	jian4	(double-edged) sword
474	送	34716	74.3932576977	song4	to deliver/to carry/to give (as a present)/to present (with)/to see off/to send
475	计	34677	74.4330022911	ji4	to calculate/to compute/to count/reckon/ruse/to plan
476	愿	34432	74.472466081	yuan4	sincere/willing, hope/wish/desire/ready/willing
477	欢	34410	74.5119046559	huan1	joyous/happy/pleased
478	微	34381	74.5513099928	wei1	micro/tiny/miniature
479	您	34361	74.5906924069	nin2	you (formal)
480	沉	34322	74.6300301217	chen2	submerge/immerse/sink/deep/profound/to lower/to drop
481	装	34224	74.6692555151	zhuang1	adornment/adorn/costume/dress/clothing
482	敢	34148	74.7083938021	gan3	dare
483	云	34125	74.7475057279	yun2	(classical) to say, cloud/(abbr.) for Yunnan/surname
484	脚	34063	74.7865465932	jiao3/jue2	a kick/foot/role, role
485	消	33993	74.825507229	xiao1	consume/news/subside/to disappear/to vanish
486	若	33937	74.864403681	ruo4	to seem/like/as/if
487	复	33930	74.9032921101	fu4	again/recover/reply to a letter/to repeat/to duplicate, repeat, double, overlap
488	收	33731	74.9419524579	shou1	to receive/to accept/to collect/in care of (used on address line after name)
489	千	33695	74.9805715448	qian1	thousand, a swing
490	木	33694	75.0191894856	mu4	tree/wood
491	乐	33641	75.0577466811	le4/yue4	(surname)/happy/laugh/cheerful, (surname)/music
492	毛	33550	75.0961995781	mao2	hair/pore/fur
493	华	33484	75.1345768301	hua2/hua4	(abbreviation for) China/(surname) Hua/magnificent/splendid/flowery, (surname)/name of a mountain
494	集	33458	75.1729242825	ji2	to gather/to collect/collected works
495	树	33457	75.2112705888	shu4	tree
496	弟	33456	75.249615749	di4	younger brother
497	皇	33136	75.2875941453	huang2	(surname)/emperor
498	响	33112	75.3255450343	xiang3	to make a sound/to sound/to ring/(a measure word for sound)/loud
499	希	32993	75.363359533	xi1	rare/infrequent
500	诉	32893	75.401059418	su4	complain/sue/tell
501	号	32711	75.4385507061	hao2/hao4	roar/cry, day of a month/(suffix used after) name of a ship/(ordinal) number
502	巴	32689	75.4760167791	ba1	(suff. for certain nouns)/to hope/to wish/Palestinian, Palestine (abbrev.)/Pakistan (abbrev.)/Pascal (unit of pressure)
503	穿	32620	75.5134037687	chuan1	to bore through/pierce/perforate/penetrate/pass through/to dress/to wear/to put on/to thread
504	线	32523	75.550679583	xian4	thread/string/wire/line
505	汉	32435	75.5878545373	han4	Chinese/name of a dynasty
506	攻	32423	75.6250157379	gong1	to attack/to accuse/to study
507	呀	32299	75.6620348175	ya/ya1	(final part.)
508	警	32258	75.6990069055	jing3	to alert/to warn
509	派	32234	75.7359514862	pai4	clique/school/group/faction/to dispatch
510	刘	32190	75.7728456369	liu2	(surname)/to kill
511	酒	32097	75.8096331968	jiu3	wine/liquor/spirits
512	雷	31926	75.8462247673	lei2	(surname)/thunder
513	停	31912	75.8828002919	ting2	to stop/to halt
514	史	31888	75.9193483092	shi3	history
515	阵	31784	75.9557771283	zhen4	disposition of troops/short period/wave/spate/burst/spell
516	错	31735	75.9921497866	cuo4	mistake/error/blunder/fault/cross/uneven/wrong
517	建	31735	76.028522445	jian4	to establish/to found/to set up/to build/to construct
518	足	31734	76.0648939572	zu2	foot/to be sufficient
519	显	31620	76.1011348097	xian3	prominent/conspicuous
520	丽	31544	76.1372885559	li2/li4	Korea, beautiful
521	另	31484	76.1733735339	ling4	other/another/separate/separately
522	包	31478	76.209451635	bao1	to cover/to wrap/to hold/to include/to take charge of/package/wrapper/container/bag/to hold or embrace/bundle/packet/to contract (to or for)
523	势	31454	76.2455022288	shi4	conditions/influence/tendency
524	破	31450	76.2815482381	po4	to break/to split/broken/damaged/worn out
525	亮	31426	76.3175667401	liang4	light/bright
526	首	31425	76.353584096	shou3	head/chief/first (occasion)/first (thing)/measure word for poems
527	志	31417	76.3895922827	zhi4	the will, sign/mark/to record/write a footnote
528	观	31342	76.4255145092	guan1/guan4	to look at/to watch/to observe/to behold, Taoist monastery
529	病	31268	76.4613519216	bing4	ailment/sickness/illness/disease/fall ill/sick/defect
530	热	31190	76.4970999352	re4	heat/to heat up/fervent/hot (of weather)/warm up
531	跑	31091	76.5327344813	pao3	to run/to escape
532	业	31029	76.5682979669	ye4	business/occupation/study
533	治	30999	76.6038270684	zhi4	to rule/to govern/to manage/to control/to harness (a river)/cure/treatment/to heal
534	田	30961	76.6393126167	tian2	(surname)/field/farm
535	冲	30947	76.6747821191	chong1/chong4	to rinse/to collide/to water/to rush/to dash (against)/to wash out/to charge/highway/public road, dash against, strong/powerful/forceful/dynamic/to punch, of great force/towards
536	运	30912	76.7102115066	yun4	to move/to transport/to use/to apply/fortune/luck/fate
537	约	30753	76.7454586584	yao1/yue1	weigh, appointment/agreement/to arrange/to restrict/approximately
538	暗	30705	76.7806507956	an4	dark/gloomy/hidden/secret, to shut the door/unilluminated
539	待	30435	76.8155334758	dai1/dai4	stay/delay, wait/treat/deal with/need/about/intending to do something
540	共	30389	76.8503634337	gong4	all together/in while/to share/common/general/together
541	院	30299	76.8850902393	yuan4	courtyard/institution
542	仍	30256	76.919767761	reng2	still/yet/to remain
543	区	30241	76.9544280906	ou1/qu1	Ou (surname), area/region/district/small/distinguish
544	害	30173	76.9890104829	hai4	to do harm to/to cause trouble to/harm/evil/calamity
545	元	30130	77.0235435914	yuan2	(dynasty)/dollar/primary/first
546	哥	30039	77.0579724013	ge1	elder brother
547	围	29971	77.092323274	wei2	to circle/to surround
548	屋	29939	77.1266374702	wu1	house/room
549	胡	29818	77.1608129839	hu2	(surname)/beard/what why how, beard/mustache
550	产	29804	77.1949724516	chan3	to reproduce/to produce/give birth/products/produce/resources/estate/property
551	室	29639	77.2289428068	shi4	room
552	调	29584	77.2628501244	diao4/tiao2	mode (music)/to move (troops)/tune/tone/melody/to transfer, harmonize/reconcile/blend/suit well/provoke/incite
553	类	29486	77.2966451206	lei4	kind/type/class/category/similar/like/to resemble
554	细	29394	77.3303346721	xi4	fine/minutely/thin/slender
